id,timestamp,team_id,type,slug,currency_delta,data,internal_data,strong_currency_delta,hint_refunded
134453,2026-01-18 10:13:02.131942-05,56,hint_requested,bird_nation,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""bird_nation"",""type"":""puzzle""}}",NULL,0,NULL
134455,2026-01-18 10:13:14.099941-05,1460,hint_requested,shopping_spree,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""shopping_spree"",""type"":""puzzle""}}",NULL,0,NULL
134469,2026-01-18 10:14:00.041936-05,925,hint_requested,point_of_divergence,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""point_of_divergence"",""type"":""puzzle""}}",NULL,0,NULL
134487,2026-01-18 10:15:15.489388-05,9,hint_requested,da_bomb,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""da_bomb"",""type"":""puzzle""}}",NULL,0,NULL
134488,2026-01-18 10:15:16.983536-05,33,hint_requested,atlas_of_mosaics,-2,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""atlas_of_mosaics"",""type"":""round""}}",NULL,0,NULL
134494,2026-01-18 10:15:49.196162-05,1460,hint_responded,shopping_spree,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""shopping_spree"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
134498,2026-01-18 10:15:58.193903-05,925,hint_responded,point_of_divergence,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""point_of_divergence"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
134503,2026-01-18 10:16:11.782601-05,937,hint_responded,shapes,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""shapes"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
134516,2026-01-18 10:16:57.147047-05,945,hint_requested,data_revisualization,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""data_revisualization"",""type"":""puzzle""}}",NULL,0,NULL
134518,2026-01-18 10:17:04.541824-05,956,hint_responded,atlas_of_mosaics,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""atlas_of_mosaics"",""type"":""round""}}","{""operator"":""<REDACTED>""}",0,NULL
134533,2026-01-18 10:17:55.983352-05,936,hint_responded,unexplored_frontiers,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""unexplored_frontiers"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
134534,2026-01-18 10:17:59.622332-05,500,hint_responded,the_physics_of_linguistic_fracture,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""the_physics_of_linguistic_fracture"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
134535,2026-01-18 10:18:01.281704-05,56,hint_responded,bird_nation,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""bird_nation"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
134550,2026-01-18 10:18:29.104766-05,266,hint_responded,balancing_act,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""balancing_act"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
134558,2026-01-18 10:18:53.691049-05,20,hint_requested,exsportise,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""exsportise"",""type"":""puzzle""}}",NULL,0,NULL
134562,2026-01-18 10:19:01.038618-05,14,hint_requested,civil_service,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""civil_service"",""type"":""puzzle""}}",NULL,0,NULL
134576,2026-01-18 10:19:39.686423-05,42,hint_responded,system_of_operations,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""system_of_operations"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
134581,2026-01-18 10:19:54.572383-05,24,hint_requested,jumping_to_conclusions,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""jumping_to_conclusions"",""type"":""puzzle""}}",NULL,0,NULL
134582,2026-01-18 10:20:07.58922-05,135,hint_responded,da_bomb,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""da_bomb"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
134595,2026-01-18 10:20:34.813872-05,862,hint_requested,squint_your_ears,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""squint_your_ears"",""type"":""puzzle""}}",NULL,0,NULL
134605,2026-01-18 10:21:10.138693-05,33,hint_responded,atlas_of_mosaics,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""atlas_of_mosaics"",""type"":""round""}}","{""operator"":""<REDACTED>""}",0,NULL
134609,2026-01-18 10:21:40.229685-05,986,hint_responded,balancing_act,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""balancing_act"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
134658,2026-01-18 10:22:53.172365-05,14,hint_responded,civil_service,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""civil_service"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
134665,2026-01-18 10:23:29.709544-05,499,hint_requested,tribute_puzzle,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""tribute_puzzle"",""type"":""puzzle""}}",NULL,0,NULL
134676,2026-01-18 10:24:02.32872-05,20,hint_responded,exsportise,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""exsportise"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
134698,2026-01-18 10:25:13.352274-05,42,hint_requested,squint_your_ears,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""squint_your_ears"",""type"":""puzzle""}}",NULL,0,NULL
134703,2026-01-18 10:25:30.091918-05,945,hint_responded,data_revisualization,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""data_revisualization"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
134769,2026-01-18 10:27:58.883456-05,23,hint_requested,minute_minute_cryptic,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""minute_minute_cryptic"",""type"":""puzzle""}}",NULL,0,NULL
134771,2026-01-18 10:28:05.544571-05,9,hint_responded,da_bomb,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""da_bomb"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
134783,2026-01-18 10:28:46.960661-05,42,hint_responded,squint_your_ears,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""squint_your_ears"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
134802,2026-01-18 10:29:46.595514-05,24,hint_responded,jumping_to_conclusions,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""jumping_to_conclusions"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
134806,2026-01-18 10:30:02.228448-05,499,hint_responded,tribute_puzzle,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""tribute_puzzle"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
134809,2026-01-18 10:30:04.568785-05,862,hint_responded,squint_your_ears,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""squint_your_ears"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
134825,2026-01-18 10:30:47.418618-05,23,hint_responded,minute_minute_cryptic,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""minute_minute_cryptic"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
134826,2026-01-18 10:30:50.994793-05,499,hint_requested,data_revisualization,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""data_revisualization"",""type"":""puzzle""}}",NULL,0,NULL
134870,2026-01-18 10:33:07.117617-05,35,hint_requested,crafts_materials,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""crafts_materials"",""type"":""puzzle""}}",NULL,0,NULL
134880,2026-01-18 10:34:13.148729-05,501,hint_requested,the_tortured_programmers_department,-2,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""the_tortured_programmers_department"",""type"":""puzzle""}}",NULL,0,NULL
134881,2026-01-18 10:34:15.690813-05,812,hint_requested,financial_literacy,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""financial_literacy"",""type"":""puzzle""}}",NULL,0,NULL
134886,2026-01-18 10:34:24.389212-05,51,hint_requested,uneven,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""uneven"",""type"":""puzzle""}}",NULL,0,NULL
134895,2026-01-18 10:34:45.729164-05,331,hint_requested,spilled,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""spilled"",""type"":""puzzle""}}",NULL,0,NULL
134901,2026-01-18 10:35:07.761668-05,500,hint_requested,civil_service,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""civil_service"",""type"":""puzzle""}}",NULL,0,NULL
134925,2026-01-18 10:36:08.356909-05,812,hint_responded,financial_literacy,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""financial_literacy"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
134949,2026-01-18 10:37:09.73487-05,1125,hint_requested,bird_calls,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""bird_calls"",""type"":""puzzle""}}",NULL,0,NULL
134950,2026-01-18 10:37:09.849829-05,499,hint_responded,data_revisualization,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""data_revisualization"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
134955,2026-01-18 10:37:34.394471-05,793,hint_requested,watatsumi_shrine,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""watatsumi_shrine"",""type"":""puzzle""}}",NULL,0,NULL
134957,2026-01-18 10:37:36.830597-05,862,hint_requested,3961,-2,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""3961"",""type"":""puzzle""}}",NULL,0,NULL
134968,2026-01-18 10:37:55.060655-05,331,hint_responded,spilled,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""spilled"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
134969,2026-01-18 10:38:08.353429-05,35,hint_responded,crafts_materials,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""crafts_materials"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
134970,2026-01-18 10:38:12.090403-05,499,hint_requested,v_fun,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""v_fun"",""type"":""puzzle""}}",NULL,0,NULL
134973,2026-01-18 10:38:19.161921-05,992,hint_requested,somebody,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""somebody"",""type"":""puzzle""}}",NULL,0,NULL
134976,2026-01-18 10:38:32.889151-05,51,hint_responded,uneven,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""uneven"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
134995,2026-01-18 10:39:59.96465-05,267,hint_requested,squint_your_ears,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""squint_your_ears"",""type"":""puzzle""}}",NULL,0,NULL
134998,2026-01-18 10:40:14.130908-05,862,hint_responded,3961,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""3961"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
134999,2026-01-18 10:40:26.256966-05,992,hint_responded,somebody,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""somebody"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
135005,2026-01-18 10:40:49.099182-05,37,hint_requested,dance_of_the_bumblebee,-2,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""dance_of_the_bumblebee"",""type"":""puzzle""}}",NULL,0,NULL
135011,2026-01-18 10:41:01.257154-05,331,hint_requested,the_architecture_of_flow,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""the_architecture_of_flow"",""type"":""puzzle""}}",NULL,0,NULL
135019,2026-01-18 10:41:14.880643-05,56,hint_requested,bird_nation,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""bird_nation"",""type"":""puzzle""}}",NULL,0,NULL
135024,2026-01-18 10:41:28.911028-05,4,hint_requested,nine_lives,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""nine_lives"",""type"":""puzzle""}}",NULL,0,NULL
135034,2026-01-18 10:42:11.016247-05,331,hint_responded,the_architecture_of_flow,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""the_architecture_of_flow"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
135052,2026-01-18 10:42:28.676479-05,500,hint_responded,civil_service,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""civil_service"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
135054,2026-01-18 10:42:38.222686-05,22,hint_requested,australian_caduceus,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""australian_caduceus"",""type"":""puzzle""}}",NULL,0,NULL
135067,2026-01-18 10:43:24.898239-05,29,hint_requested,replacements,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""replacements"",""type"":""puzzle""}}",NULL,0,NULL
135070,2026-01-18 10:43:38.833443-05,986,hint_requested,balancing_act,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""balancing_act"",""type"":""puzzle""}}",NULL,0,NULL
135074,2026-01-18 10:43:44.825669-05,499,hint_responded,v_fun,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""v_fun"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
135085,2026-01-18 10:44:25.687097-05,793,hint_responded,watatsumi_shrine,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""watatsumi_shrine"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
135089,2026-01-18 10:44:37.057925-05,986,hint_responded,balancing_act,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""balancing_act"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
135091,2026-01-18 10:44:38.66414-05,14,hint_requested,financial_literacy,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""financial_literacy"",""type"":""puzzle""}}",NULL,0,NULL
135092,2026-01-18 10:44:39.634059-05,42,hint_requested,the_architecture_of_flow,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""the_architecture_of_flow"",""type"":""puzzle""}}",NULL,0,NULL
135096,2026-01-18 10:44:56.52756-05,101,hint_requested,alchemy_academy,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""alchemy_academy"",""type"":""puzzle""}}",NULL,0,NULL
135099,2026-01-18 10:45:09.809495-05,1125,hint_responded,bird_calls,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""bird_calls"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
135113,2026-01-18 10:45:53.378836-05,56,hint_responded,bird_nation,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""bird_nation"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
135116,2026-01-18 10:45:57.991225-05,501,hint_responded,the_tortured_programmers_department,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""the_tortured_programmers_department"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
135121,2026-01-18 10:46:05.130304-05,499,hint_requested,the_physics_of_linguistic_fracture,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""the_physics_of_linguistic_fracture"",""type"":""puzzle""}}",NULL,0,NULL
135125,2026-01-18 10:46:24.805913-05,22,hint_responded,australian_caduceus,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""australian_caduceus"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
135134,2026-01-18 10:47:05.409287-05,267,hint_responded,squint_your_ears,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""squint_your_ears"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
135147,2026-01-18 10:47:28.112906-05,1460,hint_requested,shopping_spree,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""shopping_spree"",""type"":""puzzle""}}",NULL,0,NULL
135148,2026-01-18 10:47:34.651192-05,43,hint_requested,7182,-2,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""7182"",""type"":""puzzle""}}",NULL,0,NULL
135153,2026-01-18 10:47:58.717639-05,14,hint_responded,financial_literacy,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""financial_literacy"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
135157,2026-01-18 10:48:18.638147-05,101,hint_responded,alchemy_academy,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""alchemy_academy"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
135166,2026-01-18 10:48:39.729569-05,760,hint_requested,squint_your_ears,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""squint_your_ears"",""type"":""puzzle""}}",NULL,0,NULL
135171,2026-01-18 10:48:47.988881-05,463,hint_requested,starry_night,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""starry_night"",""type"":""puzzle""}}",NULL,0,NULL
135184,2026-01-18 10:49:18.676784-05,992,hint_requested,somebody,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""somebody"",""type"":""puzzle""}}",NULL,0,NULL
135185,2026-01-18 10:49:21.538249-05,29,hint_responded,replacements,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""replacements"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
135189,2026-01-18 10:49:28.911081-05,949,hint_requested,balancing_act,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""balancing_act"",""type"":""puzzle""}}",NULL,0,NULL
135194,2026-01-18 10:49:53.886565-05,964,hint_requested,night_circus,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""night_circus"",""type"":""puzzle""}}",NULL,0,NULL
135228,2026-01-18 10:51:22.827521-05,42,hint_responded,the_architecture_of_flow,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""the_architecture_of_flow"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
135229,2026-01-18 10:51:24.419774-05,995,hint_requested,mechanical_soft_diet,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""mechanical_soft_diet"",""type"":""puzzle""}}",NULL,0,NULL
135240,2026-01-18 10:51:40.201711-05,964,hint_responded,night_circus,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""night_circus"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
135241,2026-01-18 10:51:42.107058-05,1460,hint_responded,shopping_spree,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""shopping_spree"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
135243,2026-01-18 10:51:53.087167-05,35,hint_requested,crafts_materials,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""crafts_materials"",""type"":""puzzle""}}",NULL,0,NULL
135249,2026-01-18 10:52:11.31934-05,20,hint_requested,exsportise,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""exsportise"",""type"":""puzzle""}}",NULL,0,NULL
135257,2026-01-18 10:52:25.04013-05,43,hint_responded,7182,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""7182"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
135263,2026-01-18 10:52:50.665043-05,800,hint_requested,drop_star_from_teams,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""drop_star_from_teams"",""type"":""puzzle""}}",NULL,0,NULL
135264,2026-01-18 10:52:51.836566-05,4,hint_responded,nine_lives,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""nine_lives"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
135265,2026-01-18 10:52:54.828576-05,53,hint_requested,tribute_puzzle,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""tribute_puzzle"",""type"":""puzzle""}}",NULL,0,NULL
135266,2026-01-18 10:52:55.54651-05,56,hint_requested,bird_nation,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""bird_nation"",""type"":""puzzle""}}",NULL,0,NULL
135275,2026-01-18 10:53:31.333252-05,35,hint_responded,crafts_materials,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""crafts_materials"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
135280,2026-01-18 10:53:50.597136-05,499,hint_responded,the_physics_of_linguistic_fracture,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""the_physics_of_linguistic_fracture"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
135285,2026-01-18 10:54:09.836-05,995,hint_responded,mechanical_soft_diet,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""mechanical_soft_diet"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
135287,2026-01-18 10:54:14.109017-05,37,hint_responded,dance_of_the_bumblebee,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""dance_of_the_bumblebee"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
135301,2026-01-18 10:55:05.288229-05,992,hint_responded,somebody,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""somebody"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
135321,2026-01-18 10:55:46.914508-05,20,hint_responded,exsportise,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""exsportise"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
135327,2026-01-18 10:56:03.529308-05,463,hint_responded,starry_night,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""starry_night"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
135332,2026-01-18 10:56:06.914848-05,499,hint_requested,rock_on,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""rock_on"",""type"":""puzzle""}}",NULL,0,NULL
135341,2026-01-18 10:56:24.250006-05,26,hint_requested,9350,-2,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""9350"",""type"":""puzzle""}}",NULL,0,NULL
135343,2026-01-18 10:56:31.21753-05,800,hint_responded,drop_star_from_teams,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""drop_star_from_teams"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
135359,2026-01-18 10:57:29.032064-05,993,hint_requested,computation,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""computation"",""type"":""puzzle""}}",NULL,0,NULL
135361,2026-01-18 10:57:50.556721-05,727,hint_requested,cryptozoologist,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""cryptozoologist"",""type"":""puzzle""}}",NULL,0,NULL
135393,2026-01-18 10:58:39.089672-05,727,hint_responded,cryptozoologist,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""cryptozoologist"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
135407,2026-01-18 10:59:40.27812-05,993,hint_responded,computation,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""computation"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
135410,2026-01-18 10:59:48.67771-05,51,hint_requested,the_architecture_of_flow,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""the_architecture_of_flow"",""type"":""puzzle""}}",NULL,0,NULL
135423,2026-01-18 11:00:12.014999-05,1460,hint_requested,shopping_spree,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""shopping_spree"",""type"":""puzzle""}}",NULL,0,NULL
135448,2026-01-18 11:01:05.060672-05,988,hint_requested,mechanical_soft_diet,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""mechanical_soft_diet"",""type"":""puzzle""}}",NULL,0,NULL
135451,2026-01-18 11:01:11.352312-05,802,hint_requested,drop_star_from_teams,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""drop_star_from_teams"",""type"":""puzzle""}}",NULL,0,NULL
135455,2026-01-18 11:01:17.883175-05,949,hint_responded,balancing_act,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""balancing_act"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
135466,2026-01-18 11:01:43.949409-05,26,hint_responded,9350,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""9350"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
135474,2026-01-18 11:02:23.017526-05,760,hint_responded,squint_your_ears,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""squint_your_ears"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
135475,2026-01-18 11:02:24.649797-05,22,hint_requested,chart_your_course,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""chart_your_course"",""type"":""puzzle""}}",NULL,0,NULL
135498,2026-01-18 11:03:09.130259-05,499,hint_responded,rock_on,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""rock_on"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
135499,2026-01-18 11:03:09.896399-05,4,hint_requested,railway_terminal,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""railway_terminal"",""type"":""puzzle""}}",NULL,0,NULL
135501,2026-01-18 11:03:10.742892-05,44,hint_requested,method_to_the_mathmess,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""method_to_the_mathmess"",""type"":""puzzle""}}",NULL,0,NULL
135505,2026-01-18 11:03:17.747785-05,1460,hint_responded,shopping_spree,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""shopping_spree"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
135511,2026-01-18 11:03:26.553162-05,56,hint_responded,bird_nation,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""bird_nation"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
135517,2026-01-18 11:03:45.606423-05,1125,hint_requested,do_they_have_chemistry,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""do_they_have_chemistry"",""type"":""puzzle""}}",NULL,0,NULL
135523,2026-01-18 11:03:58.32597-05,988,hint_responded,mechanical_soft_diet,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""mechanical_soft_diet"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
135527,2026-01-18 11:04:14.828373-05,49,hint_requested,three_dog_night,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""three_dog_night"",""type"":""puzzle""}}",NULL,0,NULL
135543,2026-01-18 11:04:39.306074-05,22,hint_responded,chart_your_course,0,"{""response"":""<REDACTED>"",""hint_resource"":{""slug"":""chart_your_course"",""type"":""puzzle""}}","{""operator"":""<REDACTED>""}",0,NULL
135544,2026-01-18 11:04:48.193671-05,135,hint_requested,chart_your_course,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""chart_your_course"",""type"":""puzzle""}}",NULL,0,NULL
135545,2026-01-18 11:04:48.620175-05,332,hint_requested,squint_your_ears,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""squint_your_ears"",""type"":""puzzle""}}",NULL,0,NULL
135584,2026-01-18 11:04:57.279804-05,798,hint_requested,balancing_act,0,"{""request"":""<REDACTED>"",""hint_resource"":{""slug"":""balancing_act"",""type"":""puzzle""}}",NULL,0,NULL
